Id,ReportedDate,AmendDate,Tradeid,Book,BookOwner,Amender,Supervisor,ISIN,TradeDate,SettlementDate,Action,SettDateChange,BookChange,CPartyChange,MultiAmend,PnL,Counterparty,Desk,Quantity,Price,BS
908,02/03/2018,02/03/2018,VS21759558,BD202,Liam Payne,Ed Sheeran,Liam Gallagher,MKL,02/03/2018,18/03/2018,Amend,Y,N,N,N,400,GOXXX90,LONMID,12499,4300,S
909,14/02/2018,17/02/2018,NC79670023,STK20,Louis Tomlinson,Niall Horan,Paul Arthurs,NTLA,11/02/2018,22/02/2018,Cancel,Y,Y,Y,Y,4500,CIP23223,LONLONG,54966,3411,B
910,17/02/2018,19/02/2018,YR15307931,FUT500,Louis Tomlinson,James Cordan,Paul Arthurs,VRML,19/02/2018,24/02/2018,Amend,N,N,N,Y,0,CIP23223,LONMID,29373,2714,S
911,18/03/2018,21/03/2018,BA57676838,LN202,Niall Horan,Liam Payne,Liam Gallagher,PNRA,21/03/2018,30/03/2018,Amend,N,Y,N,N,50000,GOXXX90,LONLONG,2790,1781,B
912,09/03/2018,09/03/2018,WI31910323,FUT500,Louis Tomlinson,Adele Adkins,Paul Arthurs,SPNE,07/03/2018,19/03/2018,Amend,N,N,Y,Y,700,LON5076F,LONMID,44171,4284,B
913,16/02/2018,16/02/2018,OP04506133,BD202,Liam Payne,Ed Sheeran,Liam Gallagher,EYEG,16/02/2018,04/03/2018,Amend,N,N,N,N,420,MCXXXX,LONLONG,63608,4568,S
914,26/02/2018,01/03/2018,DP44639745,NY422,Louis Tomlinson,Louis Tomlinson,Paul Arthurs,NC,27/02/2018,19/03/2018,Amend,N,N,Y,N,420,RD7070,LONMID,92145,2724,B
915,10/03/2018,13/03/2018,TZ43630251,STK350,Louis Tomlinson,Harry Styles,Paul Arthurs,ECA,08/03/2018,12/03/2018,Amend,Y,N,Y,Y,-600,FF90HUI,LONLONG,80979,3986,B
916,08/02/2018,11/02/2018,ZR70571293,NY422,Louis Tomlinson,Harry Styles,Paul Arthurs,PKO,11/02/2018,21/02/2018,Cancel,N,N,N,Y,-2500,FF90HUI,LONMID,27048,1529,B
917,28/02/2018,03/03/2018,GG43365228,LN202,Niall Horan,Ed Sheeran,Liam Gallagher,CLH,23/02/2018,15/03/2018,Cancel,N,N,N,N,400,FF90HUI,LONLONG,71456,3329,S
918,10/03/2018,13/03/2018,JK31399362,BD202,Liam Payne,Zayn Malik,Liam Gallagher,PFG,12/03/2018,21/03/2018,Amend,N,N,N,N,400,TY00TYO,LONMID,48461,3290,S
919,02/02/2018,02/02/2018,FV13803856,LN202,Niall Horan,Adele Adkins,Liam Gallagher,MLR,26/01/2018,09/02/2018,Amend,Y,Y,N,N,55,LON5076F,LONLONG,90093,646,S
920,12/03/2018,15/03/2018,SQ80610500,STK350,Louis Tomlinson,Louis Tomlinson,Paul Arthurs,NEE^I,11/03/2018,16/03/2018,Cancel,N,N,N,N,0,LON5076F,LONMID,73713,4613,S
921,09/02/2018,10/02/2018,GZ77221823,BD202,Liam Payne,Louis Tomlinson,Liam Gallagher,STRA,03/02/2018,13/02/2018,Amend,N,N,N,N,0,RD7070,LONLONG,6519,1326,B
922,16/02/2018,16/02/2018,RA90686763,STK20,Louis Tomlinson,Ed Sheeran,Paul Arthurs,PDBC,14/02/2018,06/03/2018,Amend,N,N,Y,Y,400,MCXXXX,LONMID,24797,4696,S
923,25/03/2018,28/03/2018,BT87716501,BD202,Liam Payne,Liam Payne,Liam Gallagher,NBN,25/03/2018,31/03/2018,Amend,N,Y,N,N,400,TY00TYO,LONLONG,59321,1041,B
924,16/02/2018,17/02/2018,AI69854264,LN202,Niall Horan,James Cordan,Liam Gallagher,DZSI,16/02/2018,28/02/2018,Amend,N,N,Y,Y,-1000,TY00TYO,LONMID,5192,3847,B
925,21/02/2018,24/02/2018,ZO79435339,LN202,Niall Horan,James Cordan,Liam Gallagher,WABC,20/02/2018,25/02/2018,Amend,Y,N,N,N,0,MCXXXX,LONLONG,99925,4986,B
926,27/02/2018,27/02/2018,JA29116864,STK20,Louis Tomlinson,Louis Tomlinson,Paul Arthurs,CPRX,18/02/2018,10/03/2018,Amend,N,Y,Y,Y,400,FF90HUI,LONMID,21228,385,S
927,01/03/2018,03/03/2018,MW03981668,LN202,Niall Horan,Harry Styles,Liam Gallagher,WBAI,22/02/2018,27/02/2018,Amend,N,Y,N,Y,0,LON9005,LONLONG,5848,4626,B
928,06/03/2018,09/03/2018,YG25004472,STK20,Louis Tomlinson,Louis Tomlinson,Paul Arthurs,NKX,02/03/2018,12/03/2018,Amend,Y,N,N,Y,400,RD7070,LONMID,84968,4720,B
929,06/03/2018,06/03/2018,CN31764103,STK20,Louis Tomlinson,Zayn Malik,Paul Arthurs,MCFT,03/03/2018,12/03/2018,Amend,N,N,N,Y,400,NMKL009,LONLONG,29460,3905,B
930,21/03/2018,24/03/2018,IB99056174,LN202,Niall Horan,Adele Adkins,Liam Gallagher,EVH,23/03/2018,08/04/2018,Cancel,N,Y,N,Y,400,MCXXXX,LONMID,61958,1438,B
931,04/02/2018,07/02/2018,TY15401342,FUT500,Louis Tomlinson,Liam Payne,Paul Arthurs,BFK,28/01/2018,16/02/2018,Cancel,Y,N,Y,N,-2500,MCXXXX,LONLONG,97847,4346,S
932,27/03/2018,29/03/2018,YZ53289222,LN202,Niall Horan,Zayn Malik,Liam Gallagher,HPS,25/03/2018,09/04/2018,Cancel,N,N,N,Y,55,FF90HUI,LONMID,89910,824,B
933,22/02/2018,25/02/2018,DA62218352,NY422,Louis Tomlinson,Ed Sheeran,Paul Arthurs,SGH,23/02/2018,05/03/2018,Cancel,N,N,N,Y,400,LON9005,LONLONG,85206,470,B
934,04/03/2018,05/03/2018,GO27702612,STK20,Louis Tomlinson,Harry Styles,Paul Arthurs,NEE^K,25/02/2018,06/03/2018,Cancel,N,Y,N,N,400,NMKL009,LONMID,19362,2282,S
935,22/03/2018,22/03/2018,HM80739052,LN202,Niall Horan,Liam Payne,Liam Gallagher,IHC,15/03/2018,21/03/2018,Amend,N,N,N,Y,700,RD7070,LONLONG,73021,4800,B
936,07/02/2018,08/02/2018,SF21297907,STK350,Louis Tomlinson,Adele Adkins,Paul Arthurs,AMH^A,04/02/2018,09/02/2018,Amend,N,N,Y,N,500,LON5076F,LONMID,90405,146,B
937,06/03/2018,09/03/2018,NS81741919,NY422,Louis Tomlinson,Harry Styles,Paul Arthurs,TCF^C,08/03/2018,23/03/2018,Cancel,Y,Y,Y,N,-2500,TY00TYO,LONLONG,5159,1927,B
938,29/03/2018,30/03/2018,XX72194044,BD202,Liam Payne,Niall Horan,Liam Gallagher,CPRT,22/03/2018,04/04/2018,Cancel,N,N,N,N,1000,MCXXXX,LONMID,90581,4391,S
939,01/02/2018,01/02/2018,FV20943182,STK20,Louis Tomlinson,Mick Jones,Paul Arthurs,BKT,28/01/2018,07/02/2018,Amend,N,N,N,N,0,TY00TYO,LONLONG,63360,122,B
940,20/03/2018,22/03/2018,NU15755898,NY422,Louis Tomlinson,Niall Horan,Paul Arthurs,EMF,16/03/2018,27/03/2018,Amend,Y,Y,N,N,-500000,FF90HUI,LONMID,14812,2539,S
941,24/02/2018,26/02/2018,OX11731520,LN202,Niall Horan,Louis Tomlinson,Liam Gallagher,RLGY,20/02/2018,03/03/2018,Cancel,N,N,Y,Y,-1000,TY00TYO,LONLONG,58431,3296,S
942,05/03/2018,08/03/2018,XP68179907,STK20,Louis Tomlinson,Mick Jones,Paul Arthurs,MANT,04/03/2018,12/03/2018,Cancel,N,Y,N,Y,0,MCXXXX,LONMID,27028,4650,S
943,23/02/2018,24/02/2018,ZM55879152,LN202,Niall Horan,Harry Styles,Liam Gallagher,OTIV,15/02/2018,18/02/2018,Amend,N,N,N,N,50000,CIP23223,LONLONG,93553,4223,S
944,14/02/2018,15/02/2018,JK46890179,LN202,Niall Horan,Harry Styles,Liam Gallagher,NCSM,15/02/2018,22/02/2018,Cancel,N,N,N,Y,10,RD7070,LONMID,7408,594,B
945,04/03/2018,07/03/2018,RR03519446,LN202,Niall Horan,Zayn Malik,Liam Gallagher,AMRN,05/03/2018,21/03/2018,Cancel,N,N,Y,N,600,TY00TYO,LONLONG,91641,981,S
946,20/03/2018,22/03/2018,NT90494280,LN202,Niall Horan,Mick Jones,Liam Gallagher,USG,21/03/2018,25/03/2018,Amend,N,N,N,Y,-500000,FF90HUI,LONMID,42044,2466,S
947,03/03/2018,03/03/2018,MT80954976,NY422,Louis Tomlinson,Adele Adkins,Paul Arthurs,SRUNU,02/03/2018,12/03/2018,Cancel,Y,N,N,N,420,CIP23223,LONLONG,85408,533,B
948,08/03/2018,10/03/2018,GN15551632,STK350,Louis Tomlinson,James Cordan,Paul Arthurs,SAMG,10/03/2018,16/03/2018,Amend,Y,N,N,Y,400,TY00TYO,LONMID,72232,3469,S
949,27/03/2018,28/03/2018,VX99983562,STK20,Louis Tomlinson,Harry Styles,Paul Arthurs,AMAG,26/03/2018,30/03/2018,Cancel,Y,N,N,N,-500000,MCXXXX,LONLONG,13179,3142,B
950,03/02/2018,06/02/2018,VZ07850231,STK20,Louis Tomlinson,Adele Adkins,Paul Arthurs,IRDM,01/02/2018,20/02/2018,Amend,N,N,Y,Y,500,FF90HUI,LONMID,68782,4902,B
951,27/03/2018,27/03/2018,IM79065962,NY422,Louis Tomlinson,Liam Payne,Paul Arthurs,RFAP,22/03/2018,03/04/2018,Amend,N,Y,N,N,700,GOXXX90,LONLONG,69269,641,B
952,23/03/2018,26/03/2018,FA93511037,BD202,Liam Payne,Niall Horan,Liam Gallagher,PTIE,23/03/2018,04/04/2018,Cancel,N,Y,N,Y,400,LON5076F,LONMID,33990,1320,S
953,27/03/2018,30/03/2018,EG68715057,BD202,Liam Payne,James Cordan,Liam Gallagher,DKL,29/03/2018,07/04/2018,Amend,N,Y,N,Y,700,DD14ET6,LONLONG,27254,4229,B
954,14/02/2018,14/02/2018,QP40211556,LN202,Niall Horan,Zayn Malik,Liam Gallagher,DHI,10/02/2018,19/02/2018,Cancel,N,N,N,N,-600,DD14ET6,LONMID,61796,3768,S
955,21/02/2018,21/02/2018,GT35747378,STK20,Louis Tomlinson,Liam Payne,Paul Arthurs,TMUS,13/02/2018,24/02/2018,Cancel,N,N,N,N,1000,LON9005,LONLONG,95577,2067,S
956,13/03/2018,14/03/2018,IX92787731,STK350,Louis Tomlinson,James Cordan,Paul Arthurs,UIS,12/03/2018,22/03/2018,Cancel,N,N,Y,N,-1000,RD7070,LONMID,51053,2350,S
957,29/03/2018,31/03/2018,DO49973595,STK20,Louis Tomlinson,Adele Adkins,Paul Arthurs,BMI,26/03/2018,03/04/2018,Amend,N,N,N,N,0,DD14ET6,LONLONG,95034,3306,B
958,13/02/2018,14/02/2018,IA82067061,NY422,Louis Tomlinson,Mick Jones,Paul Arthurs,DHI,04/02/2018,15/02/2018,Cancel,N,Y,N,Y,10,LON9005,LONMID,7969,945,S
959,13/02/2018,13/02/2018,DG53570173,NY422,Louis Tomlinson,Niall Horan,Paul Arthurs,NOAH,12/02/2018,27/02/2018,Cancel,N,N,N,N,420,MCXXXX,LONLONG,30316,691,B
960,20/03/2018,20/03/2018,MC18705202,NY422,Louis Tomlinson,James Cordan,Paul Arthurs,TPVG,15/03/2018,21/03/2018,Cancel,N,N,Y,N,600,RD7070,LONMID,48703,3759,S
961,05/02/2018,07/02/2018,WZ19410597,LN202,Niall Horan,Harry Styles,Liam Gallagher,SRLP,01/02/2018,06/02/2018,Cancel,N,N,N,Y,1000,GOXXX90,LONLONG,2788,4793,S
962,21/03/2018,21/03/2018,GR94221252,BD202,Liam Payne,Zayn Malik,Liam Gallagher,JBL,13/03/2018,02/04/2018,Amend,N,N,N,Y,400,GOXXX90,LONMID,59492,1383,S
963,09/02/2018,12/02/2018,ZI02301690,FUT500,Louis Tomlinson,Zayn Malik,Paul Arthurs,DTY,12/02/2018,20/02/2018,Cancel,N,N,Y,N,-1000,MCXXXX,LONLONG,46052,4850,S
964,16/03/2018,19/03/2018,DS07858691,BD202,Liam Payne,Liam Payne,Liam Gallagher,CCM,18/03/2018,02/04/2018,Amend,N,N,N,Y,55,FF90HUI,LONMID,89645,1448,B
965,09/03/2018,11/03/2018,UC10508676,FUT500,Louis Tomlinson,James Cordan,Paul Arthurs,HST,07/03/2018,11/03/2018,Cancel,Y,N,N,N,10,LON9005,LONLONG,83772,1458,S
966,24/02/2018,26/02/2018,NT28653766,STK20,Louis Tomlinson,Louis Tomlinson,Paul Arthurs,PMT,19/02/2018,11/03/2018,Cancel,Y,N,N,Y,600,RD7070,LONMID,5610,3002,S
967,16/02/2018,18/02/2018,JT16727690,BD202,Liam Payne,Ed Sheeran,Liam Gallagher,MDR,09/02/2018,12/02/2018,Cancel,N,N,N,N,500,FF90HUI,LONLONG,82077,1874,S
968,07/03/2018,09/03/2018,RQ85727406,FUT500,Louis Tomlinson,Ed Sheeran,Paul Arthurs,NEV,06/03/2018,20/03/2018,Amend,N,Y,Y,Y,400,MCXXXX,LONMID,57410,4546,B
969,23/02/2018,24/02/2018,EV58347941,BD202,Liam Payne,Mick Jones,Liam Gallagher,GCI,15/02/2018,20/02/2018,Amend,Y,N,N,Y,50000,GOXXX90,LONLONG,55127,1155,B
970,18/03/2018,19/03/2018,KB53194617,STK20,Louis Tomlinson,Louis Tomlinson,Paul Arthurs,PMX,16/03/2018,25/03/2018,Cancel,N,N,Y,N,-2500,LON9005,LONMID,8685,3670,B
971,09/02/2018,12/02/2018,GP40744901,NY422,Louis Tomlinson,Niall Horan,Paul Arthurs,SIEB,07/02/2018,25/02/2018,Cancel,N,N,Y,N,400,LON5076F,LONLONG,15330,1691,B
972,27/03/2018,28/03/2018,NC63735509,STK350,Louis Tomlinson,Zayn Malik,Paul Arthurs,LGIH,25/03/2018,06/04/2018,Amend,N,N,N,Y,400,CIP23223,LONMID,60313,1228,S
973,12/02/2018,12/02/2018,OU19336703,STK20,Louis Tomlinson,Liam Payne,Paul Arthurs,JHS,10/02/2018,02/03/2018,Cancel,N,N,Y,N,600,LON9005,LONLONG,46566,4149,S
974,18/02/2018,20/02/2018,NL90059970,LN202,Niall Horan,Harry Styles,Liam Gallagher,AYX,19/02/2018,05/03/2018,Cancel,N,N,N,N,400,DD14ET6,LONMID,54743,3220,S
975,06/03/2018,09/03/2018,LJ29396755,LN202,Niall Horan,Zayn Malik,Liam Gallagher,PAYX,28/02/2018,19/03/2018,Amend,N,Y,Y,N,-100000,MCXXXX,LONLONG,54473,4028,S
976,20/02/2018,22/02/2018,IP46070501,FUT500,Louis Tomlinson,Mick Jones,Paul Arthurs,SSW^G,16/02/2018,07/03/2018,Amend,Y,N,N,N,0,LON5076F,LONMID,18612,2742,S
977,14/03/2018,16/03/2018,BT36222990,STK20,Louis Tomlinson,James Cordan,Paul Arthurs,IFEU,13/03/2018,31/03/2018,Cancel,N,N,N,Y,-1000,FF90HUI,LONLONG,82271,1598,B
978,07/03/2018,10/03/2018,OO58663222,NY422,Louis Tomlinson,Harry Styles,Paul Arthurs,ADBE,03/03/2018,22/03/2018,Amend,N,N,Y,Y,0,FF90HUI,LONMID,37904,2203,B
979,19/02/2018,19/02/2018,NH06684089,NY422,Louis Tomlinson,Niall Horan,Paul Arthurs,SBOT,16/02/2018,06/03/2018,Amend,N,Y,N,Y,10,LON9005,LONLONG,25420,1876,S
980,11/02/2018,13/02/2018,SX56204609,STK350,Louis Tomlinson,Liam Payne,Paul Arthurs,MX,08/02/2018,20/02/2018,Cancel,N,N,N,N,-1000,DD14ET6,LONMID,28232,3139,B
981,28/03/2018,29/03/2018,VY77969380,STK20,Louis Tomlinson,Louis Tomlinson,Paul Arthurs,HQCL,26/03/2018,06/04/2018,Cancel,Y,Y,N,Y,50000,GOXXX90,LONLONG,38943,1839,B
982,12/03/2018,15/03/2018,BG14089123,STK350,Louis Tomlinson,Mick Jones,Paul Arthurs,AZRE,11/03/2018,17/03/2018,Cancel,N,N,N,Y,100,MCXXXX,LONMID,61524,3772,B
983,14/03/2018,15/03/2018,BV99537120,FUT500,Louis Tomlinson,Zayn Malik,Paul Arthurs,MRT,11/03/2018,27/03/2018,Cancel,N,N,Y,N,-2500,RD7070,LONLONG,33172,4817,S
984,22/03/2018,24/03/2018,MV00054120,FUT500,Louis Tomlinson,Mick Jones,Paul Arthurs,KODK.WS,20/03/2018,01/04/2018,Amend,N,Y,Y,N,100,LON9005,LONMID,78985,2619,S
985,16/03/2018,17/03/2018,XE69551312,NY422,Louis Tomlinson,James Cordan,Paul Arthurs,EXPD,12/03/2018,29/03/2018,Cancel,Y,Y,Y,Y,0,NMKL009,LONLONG,82160,3057,B
986,15/03/2018,16/03/2018,GJ48350558,LN202,Niall Horan,Zayn Malik,Liam Gallagher,AVT,13/03/2018,02/04/2018,Amend,N,N,Y,N,0,NMKL009,LONMID,91868,2273,B
987,26/02/2018,27/02/2018,NQ57254824,STK20,Louis Tomlinson,Zayn Malik,Paul Arthurs,XBKS,20/02/2018,25/02/2018,Amend,N,N,N,N,700,RD7070,LONLONG,58588,3044,S
988,27/02/2018,02/03/2018,HS23698312,BD202,Liam Payne,Mick Jones,Liam Gallagher,PAAC,25/02/2018,14/03/2018,Amend,N,N,Y,N,0,LON9005,LONMID,82625,2999,B
989,10/02/2018,12/02/2018,FQ07141196,BD202,Liam Payne,Niall Horan,Liam Gallagher,NCLH,08/02/2018,28/02/2018,Cancel,N,N,N,Y,10,TY00TYO,LONLONG,34418,2202,S
990,04/02/2018,06/02/2018,IN12458889,FUT500,Louis Tomlinson,Niall Horan,Paul Arthurs,DFFN,02/02/2018,06/02/2018,Cancel,N,N,Y,Y,500,LON5076F,LONMID,87856,2625,S
991,28/03/2018,31/03/2018,BR82217388,LN202,Niall Horan,Louis Tomlinson,Liam Gallagher,BOJA,26/03/2018,10/04/2018,Amend,N,Y,Y,Y,300,FF90HUI,LONLONG,88753,1185,B
992,23/02/2018,26/02/2018,JA06472109,STK350,Louis Tomlinson,James Cordan,Paul Arthurs,FTXD,23/02/2018,04/03/2018,Amend,N,Y,N,Y,0,RD7070,LONMID,28248,3374,B
993,03/02/2018,06/02/2018,PO87064986,FUT500,Louis Tomlinson,Adele Adkins,Paul Arthurs,SJT,05/02/2018,20/02/2018,Amend,Y,N,N,N,0,LON5076F,LONLONG,28648,1619,B
994,11/02/2018,12/02/2018,ZE49687042,STK20,Louis Tomlinson,Niall Horan,Paul Arthurs,MKC,11/02/2018,20/02/2018,Cancel,Y,N,Y,Y,4500,LON5076F,LONMID,22169,964,S
995,25/03/2018,26/03/2018,RN25942056,FUT500,Louis Tomlinson,Zayn Malik,Paul Arthurs,PRO,22/03/2018,29/03/2018,Cancel,N,N,Y,N,0,TY00TYO,LONLONG,5882,4694,B
996,25/03/2018,25/03/2018,RZ26431210,STK20,Louis Tomlinson,Adele Adkins,Paul Arthurs,NCB,23/03/2018,12/04/2018,Amend,N,N,N,Y,400,LON9005,LONMID,13121,4494,S
997,17/02/2018,19/02/2018,LU87140994,STK20,Louis Tomlinson,Louis Tomlinson,Paul Arthurs,CUDA,19/02/2018,08/03/2018,Amend,N,Y,N,N,1000,DD14ET6,LONLONG,67240,4789,S
998,14/02/2018,14/02/2018,HM76278633,STK20,Louis Tomlinson,Adele Adkins,Paul Arthurs,PLPM,05/02/2018,24/02/2018,Cancel,N,Y,N,N,600,DD14ET6,LONMID,99967,432,B
999,09/02/2018,10/02/2018,JZ44391118,BD202,Liam Payne,Adele Adkins,Liam Gallagher,MCV,10/02/2018,13/02/2018,Cancel,N,N,N,N,-2500,MCXXXX,LONLONG,16770,2164,S
1000,27/02/2018,01/03/2018,AE15836378,LN202,Niall Horan,Niall Horan,Liam Gallagher,RYAAY,01/03/2018,09/03/2018,Cancel,N,Y,N,Y,10,FF90HUI,LONMID,56456,1173,S
